TransCode,SppCode_Old,Spp_Total,Mal_Total,SppCode,Updated_Spp
TGIF_20140729_FT04,,1,0,PSRE,FALSE
TGIF_20140805_FT01,,2,0,PSRE,FALSE
TGIF_20150722_FT01,,5,2,PSRE,FALSE
TGIF_20150722_FT02,,3,0,PSRE,FALSE
TGIF_20160711_FT01,PSRE,1,0,PSRE,FALSE
TGIF_20170628_FT01,,2,0,PSRE,FALSE
TGIF_20170628_FT02,,26,0,PSRE,FALSE
TGIF_20170718_FT01,,14,0,PSRE,FALSE
TGIF_20180625_FT01,,39,4,PSRE,FALSE
TGIF_20180625_FT02,,56,10,PSRE,FALSE
TGIF_20180625_FT03,,4,1,PSRE,FALSE
TGIF_20190709_FT1,,25,0,PSRE,FALSE
TGIF_20190709_FT2,,4,0,PSRE,FALSE
TOADGCP_20100715_FT01,BUBO,46,0,BUBO,TRUE
TOADGCP_20100715_FT02,PSRE,59,0,PSRE,TRUE
TOADGCP_20100715_FT03,PSRE,59,1,PSRE,TRUE
TroutTNC_20100630_FT01,BUBO,72,1,BUBO,TRUE
TroutTNC_20100713_FT01,PSRE,58,1,PSRE,TRUE
TroutTNC_20100713_FT02,PSRE,34,0,PSRE,TRUE
TroutTNC_20100713_FT03,PSRE,20,0,PSRE,TRUE
UCTBOR_20100712_FT01,PSRE,37,3,PSRE,TRUE
UCTBOR_20100712_FT02,PSRE,23,2,PSRE,TRUE
UCTBOR_20110814_FT01,PSRE,11,0,PSRE,TRUE
UCTBOR_20110814_FT02,PSRE,16,0,PSRE,TRUE
UCTBOR_20110814_FT03,PSRE,13,0,PSRE,TRUE
UCTBOR_20110814_FT04,PSRE,16,0,PSRE,TRUE
UCTBOR_20150608_FT01,,35,1,BUBO,FALSE
UCTBOR_20170802_FT01,,6,0,PSRE,FALSE
UCTBOR_20170802_FT02,,2,0,PSRE,FALSE
UCTBOR_20180620_FT01,,5,0,BUBO,FALSE
UCTBOR_20180620_FT02,,5,0,BUBO,FALSE
UCTBOR_20180712_FT01,,19,0,PSRE,FALSE
UCTBOR_20180712_FT02,,8,0,PSRE,FALSE
UCTBOR_20180712_FT03,,4,0,PSRE,FALSE
UCTBOR_20190722_FT1,,35,3,PSRE,FALSE
UCTBOR_20190722_FT2,,24,2,PSRE,FALSE
UCTBOR_20190722_FT3,,2,0,BUBO,FALSE
ULTNC_20100713_FT01,BUBO,4,0,BUBO,TRUE
ULTNC_20100713_FT01,PSRE,0,0,PSRE,TRUE
ULTNC_20100713_FT02,BUBO,19,0,BUBO,TRUE
ULTNC_20100713_FT02,PSRE,80,0,PSRE,TRUE
ULTNC_20100713_FT03,PSRE,13,0,PSRE,TRUE
ULTNC_20100713_FT04,PSRE,3,0,PSRE,TRUE
VPPND001_20100803_FT01,PSRE,3,0,PSRE,TRUE
VPPND001_20100803_FT02,PSRE,4,0,PSRE,TRUE
VPPND001_20100803_FT03,PSRE,3,0,PSRE,TRUE
VPPND001_20130801_FT01,TATO,11,0,TATO,TRUE
VPPND001_20130801_FT02,PSRE,0,0,PSRE,TRUE
VPPND001_20140724_FT01,,2,0,RADR,FALSE
VPPND001_20140724_FT02,,3,0,RADR,FALSE
VPPND001_20140724_FT03,,1,0,PSRE,FALSE
VPPND001_20160725_FT01,PSRE,10,0,PSRE,FALSE
VPPND001_20170711_FT01,,36,0,PSRE,FALSE
VPPND001_20170711_FT02,,7,0,RADR,FALSE
VPPND001_20180627_FT01,,5,0,PSRE,FALSE
VPPND001_20180627_FT02,,7,0,PSRE,FALSE
VPPND001_20180627_FT03,,1,1,RADR,FALSE
VPPND001_20190603_FT1,,81,1,BUBO,FALSE
VPPND001_20190625_FT1,,18,0,PSRE,FALSE
VPPND001_20190625_FT2,,14,0,PSRE,FALSE
VPPND001_20190625_FT3,,4,0,RADR,FALSE
VPPND001_20190625_FT4,,4,0,RADR,FALSE
VPPND003_20100803_FT01,PSRE,3,0,PSRE,TRUE
VPPND003_20100803_FT02,PSRE,4,0,PSRE,TRUE
VPPND003_20100803_FT03,PSRE,5,0,PSRE,TRUE
VPPND004_20100803_FT01,PSRE,0,0,PSRE,TRUE
VPPND004_20100803_FT02,PSRE,1,0,PSRE,TRUE
VPPND004_20100803_FT03,PSRE,0,0,PSRE,TRUE
VPPND004_20130801_FT01,PSRE,0,0,PSRE,TRUE
VPPND004_20140724_FT01,,1,0,PSRE,FALSE
VPPND004_20150805_FT01,,0,0,PSRE,FALSE
VPPND004_20160725_FT01,BUBO,10,0,BUBO,FALSE
VPPND004_20170711_FT01,,15,0,PSRE,FALSE
VPPND004_20170711_FT02,,10,0,BUBO,FALSE
VPPND004_20180627_FT01,,5,0,PSRE,FALSE
VPPND004_20180627_FT02,,7,0,PSRE,FALSE
VPPND004_20190625_FT1,,11,1,PSRE,FALSE
VPPND004_20190625_FT2,,0,0,PSRE,FALSE
VPPND005_20100803_FT01,PSRE,6,0,PSRE,TRUE
VPPND005_20100803_FT02,PSRE,6,0,PSRE,TRUE
VPPND005_20100803_FT03,PSRE,5,0,PSRE,TRUE
VPPND005_20130801_FT01,PSRE,6,3,PSRE,TRUE
VPPND005_20130801_FT02,PSRE,5,2,PSRE,TRUE
VPPND005_20140724_FT01,,1,0,PSRE,FALSE
VPPND005_20140724_FT02,,1,0,PSRE,FALSE
VPPND005_20150805_FT01,,5,0,PSRE,FALSE
VPPND005_20160725_FT01,PSRE,11,0,PSRE,FALSE
VPPND005_20160725_FT02,PSRE,0,0,PSRE,FALSE
VPPND005_20170711_FT01,,127,0,PSRE,FALSE
VPPND005_20180627_FT01,,30,12,PSRE,FALSE
VPPND005_20180627_FT02,,23,9,PSRE,FALSE
VPPND005_20190625_FT1,,14,0,PSRE,FALSE
VPPND005_20190625_FT2,,12,0,PSRE,FALSE
VPPND005_20190625_FT3,,2,0,PSRE,FALSE
VPPND006_20090803_TS01,BUBO,3,0,BUBO,TRUE
VPPND006_20090803_TS01,PSRE,60,1,PSRE,TRUE
VPPND006_20090803_TS02,PSRE,14,0,PSRE,TRUE
VPPND006_20090803_TS03,PSRE,15,0,PSRE,TRUE
VPPND006_20090803_TS04,BUBO,10,0,BUBO,TRUE
VPPND006_20090803_TS04,PSRE,15,0,PSRE,TRUE
VPPND006_20100803_FT01,PSRE,22,0,PSRE,TRUE
VPPND006_20100803_FT02,PSRE,45,2,PSRE,TRUE
VPPND006_20100803_FT03,PSRE,81,0,PSRE,TRUE
VPPND006_20110728_FT01,PSRE,27,0,PSRE,TRUE
VPPND006_20110728_FT02,PSRE,79,2,PSRE,TRUE
VPPND006_20110728_FT03,BUBO,3,0,BUBO,TRUE
VPPND006_20120721_FT01,PSRE,50,7,PSRE,TRUE
VPPND006_20120721_FT02,PSRE,50,6,PSRE,TRUE
VPPND006_20130801_FT01,PSRE,44,3,PSRE,TRUE
VPPND006_20130801_FT02,RADR,26,0,RADR,TRUE
VPPND006_20130801_FT03,PSRE,92,2,PSRE,TRUE
VPPND006_20130801_FT04,TATO,15,0,TATO,TRUE
VPPND006_20140529_FT01,,35,0,BUBO,FALSE
VPPND006_20140604_FT01,,45,30,PSRE,FALSE
VPPND006_20140604_FT02,,10,1,PSRE,FALSE
VPPND006_20140604_FT03,,26,18,PSRE,FALSE
VPPND006_20140604_FT04,,27,0,PSRE,FALSE
VPPND006_20150805_FT01,,25,0,PSRE,FALSE
VPPND006_20150805_FT01,,5,0,RADR,FALSE
VPPND006_20160614_FT01,BUBO,27,2,BUBO,FALSE
VPPND006_20160725_FT01,PSRE,78,1,PSRE,FALSE
VPPND006_20170711_FT01,,25,2,PSRE,FALSE
VPPND006_20180627_FT01,,38,0,PSRE,FALSE
VPPND006_20180627_FT02,,38,2,PSRE,FALSE
VPPND006_20180627_FT03,,23,0,PSRE,FALSE
VPPND006_20180627_FT04,,8,0,BUBO,FALSE
VPPND006_20180627_FT05,,4,0,BUBO,FALSE
VPPND006_20190603_FT1,,100,0,BUBO,FALSE
VPPND006_20190625_FT1,,2,1,PSRE,FALSE
VPPND006_20190625_FT2,,55,6,PSRE,FALSE
VPPND006_20190625_FT3,,50,3,PSRE,FALSE
WA-CASEE_20130626_FT01,AMGR,2,0,AMGR,TRUE
WA-CASEE_20130626_FT01,AMMA,2,0,AMMA,TRUE
WA-CASEE_20130626_FT01,RACA,0,0,RACA,TRUE
WA-COTON_19990728_FT01,PSRE,27,12,PSRE,TRUE
WA-COTON_19990728_FT02,PSRE,24,9,PSRE,TRUE
WA-COTON_19990728_FT03,PSRE,62,25,PSRE,TRUE
WA-COTON_19990728_FT04,PSRE,14,3,PSRE,TRUE
WA-COTON_19990728_FT05,PSRE,46,25,PSRE,TRUE
WA-COTON_20100725_FT01,PSRE,7,2,PSRE,TRUE
WA-COTON_20100725_FT02,PSRE,23,0,PSRE,TRUE
WA-EAST_20100728_FT01,PSRE,37,1,PSRE,TRUE
WA-EAST_20100728_FT02,PSRE,21,0,PSRE,TRUE
WA-MARYS_20100726_FT01,PSRE,8,0,PSRE,TRUE
WA-MARYS_20100726_FT02,PSRE,6,1,PSRE,TRUE
WA-MARYS_20100726_FT03,PSRE,18,0,PSRE,TRUE
WA-MARYS_20100726_FT04,PSRE,6,2,PSRE,TRUE
WA-MILOW_20100727_FT01,RALU,1,0,RALU,TRUE
WA-MILOW_20100727_FT02,PSRE,12,2,PSRE,TRUE
WA-MILOW_20100727_FT03,PSRE,7,1,PSRE,TRUE
WA-MILOW_20100727_FT04,PSRE,106,7,PSRE,TRUE
WA-ROUND_20100725_FT01,PSRE,25,0,PSRE,TRUE
WA-SAMER_20100729_FT01,PSRE,15,4,PSRE,TRUE
WA-SAMER_20100729_FT02,PSRE,14,3,PSRE,TRUE
WA-SAMER_20100729_FT03,PSRE,8,4,PSRE,TRUE
WA-SAMER_20100729_FT04,PSRE,17,2,PSRE,TRUE
WASHGCP_20100714_FT01,BUBO,1,0,BUBO,TRUE
WASHGCP_20100714_FT01,PSRE,38,2,PSRE,TRUE
WASHGCP_20100714_FT02,PSRE,27,0,PSRE,TRUE
WASHGCP_20100714_FT03,BUBO,3,0,BUBO,TRUE
WASHGCP_20100714_FT03,PSRE,39,2,PSRE,TRUE
WASHGCP_20110726_FT01,PSRE,73,0,PSRE,TRUE
WASHGCP_20110726_FT02,PSRE,50,1,PSRE,TRUE
WASHGCP_20140710_FT01,,0,0,PSRE,FALSE
WASHGCP_20140710_FT02,,0,0,PSRE,FALSE
WASHGCP_20160714_FT01,PSRE,36,0,PSRE,FALSE
WASHGCP_20160714_FT02,BUBO,4,0,BUBO,FALSE
WASHGCP_20170712_FT01,,10,0,PSRE,FALSE
WASHGCP_20180620_FT01,,6,1,PSRE,FALSE
WASHGCP_20180620_FT02,,0,0,PSRE,FALSE
WASHGCP_20180620_FT03,,2,0,PSRE,FALSE
WASHGCP_20190718_FT1,,0,0,PSRE,FALSE
WA-STEBR_20100727_FT01,RALU,7,0,RALU,TRUE
WA-STEBR_20100727_FT02,PSRE,2,0,PSRE,TRUE
WA-STEBR_20100727_FT03,PSRE,30,0,PSRE,TRUE
WA-SWAMP_20170815_FT01,,10,3,PSRE,FALSE
WA-SWAMP_20170815_FT02,,12,0,RAAU,FALSE
WA-SWAMP_20170815_FT03,,12,0,AMSP,FALSE
WA-WEST_20100728_FT01,PSRE,2,0,PSRE,TRUE
WDMLGCP_20100714_FT01,PSRE,7,0,PSRE,TRUE
WDMLGCP_20100714_FT02,PSRE,2,0,PSRE,TRUE
WDMLGCP_20100714_FT03,PSRE,4,0,PSRE,TRUE
WDMLGCP_20110726_FT01,PSRE,0,0,PSRE,TRUE
WDMLGCP_20110726_FT02,PSRE,0,0,PSRE,TRUE
WDMLGCP_20170712_FT01,,0,0,PSRE,FALSE
WDMLGCP_20180620_FT01,,5,0,PSRE,FALSE
WDMLGCP_20180620_FT02,,10,0,PSRE,FALSE
WDMLGCP_20180620_FT03,,8,0,PSRE,FALSE
WDMLGCP_20180620_FT04,,8,0,PSRE,FALSE
WDMLGCP_20190718_FT1,,0,0,PSRE,FALSE
WeedPR_20090727_FT01,BUBO,56,3,BUBO,TRUE
WeedPR_20090727_FT02,PSRE,18,0,PSRE,TRUE
WeedPR_20090727_FT03,PSRE,7,0,PSRE,TRUE
WestBOR_20090805_FT01,BUBO,1,0,BUBO,TRUE
WestBOR_20090805_FT01,PSRE,43,2,PSRE,TRUE
WestBOR_20090805_FT02,BUBO,4,0,BUBO,TRUE
WestBOR_20090805_FT02,PSRE,41,0,PSRE,TRUE
WestBOR_20090805_FT03,BUBO,5,0,BUBO,TRUE
WestBOR_20090805_FT04,PSRE,8,0,PSRE,TRUE
WestBOR_20110815_FT01,PSRE,5,0,PSRE,TRUE
WestBOR_20110815_FT02,BUBO,25,1,BUBO,TRUE
WestWing_20090714_FT01,PSRE,5,0,PSRE,TRUE
WestWing_20100730_FT01,PSRE,0,0,PSRE,TRUE
WestWing_20100730_FT02,PSRE,0,0,PSRE,TRUE
WestWing_20100730_FT03,PSRE,0,0,PSRE,TRUE
WestWing_20110728_FT01,PSRE,3,0,PSRE,TRUE
WestWing_20120722_FT01,PSRE,0,0,PSRE,TRUE
WestWing_20120722_FT02,PSRE,0,0,PSRE,TRUE
WestWing_20130805_FT01,PSRE,0,0,PSRE,TRUE
WestWing_20130805_FT01,RACA,3,0,RACA,TRUE
WESTWING_20140729_FT01,,0,0,PSRE,FALSE
WestWing_20160622_FT01,PSRE,15,0,PSRE,FALSE
WestWing_20160622_FT02,BUBO,25,0,BUBO,FALSE
WestWing_20170801_FT01,,0,0,PSRE,FALSE
WestWing_20180606_FT01,,8,0,BUBO,FALSE
WestWing_20180606_FT02,,5,0,PSRE,FALSE
WestWing_20180716_FT01,,0,0,PSRE,FALSE
WestWing_20180716_FT02,,1,0,PSRE,FALSE
WestWing_20180716_FT03,,0,0,PSRE,FALSE
WESTWING_20190610_FT1,,34,0,BUBO,FALSE
WESTWING_20190610_FT2,,29,0,BUBO,FALSE
WESTWING_20190610_FT3,,32,0,BUBO,FALSE
WESTWING_20190610_FT4,,2,2,PSRE,FALSE
WESTWING_20190709_FT1,,0,0,PSRE,FALSE
WESTWING_20190709_FT2,,0,0,PSRE,FALSE
WESTWING_20190709_FT3,,0,0,PSRE,FALSE
WLA01_20160816_FT01,PSRE,50,1,PSRE,FALSE
WLA02_20160816_FT01,PSRE,23,0,PSRE,FALSE
WLA02_20160816_FT02,PSRE,21,0,PSRE,FALSE
WLA05_20160816_FT01,PSRE,24,1,PSRE,FALSE
WLA05_20160816_FT02,PSRE,26,0,PSRE,FALSE
WLA05_20160816_FT03,BUBO,13,0,BUBO,FALSE
WMBOR_20100712_FT01,PSRE,19,1,PSRE,TRUE
WMBOR_20100712_FT02,PSRE,17,0,PSRE,TRUE
WMBOR_20100712_FT03,PSRE,7,0,PSRE,TRUE
YBBA_20100715_FT01,BUBO,1,0,BUBO,TRUE
YBBA_20100715_FT01,PSRE,10,0,PSRE,TRUE
YBBA_20100715_FT02,PSRE,12,0,PSRE,TRUE
YBBA_20100715_FT03,PSRE,8,0,PSRE,TRUE
YBBA_20110731_FT01,PSRE,39,0,PSRE,TRUE
YBBA_20110731_FT02,BUBO,59,1,BUBO,TRUE
YBBA_20120724_FT01,PSRE,29,0,PSRE,TRUE
YBBA_20120724_FT02,PSRE,38,0,PSRE,TRUE
YBBA_20120724_FT03,BUBO,11,0,BUBO,TRUE
YBBA_20120724_FT04,PSRE,40,0,PSRE,TRUE
YBBA_20130716_FT01,PSRE,17,0,PSRE,TRUE
YBBA_20130716_FT02,BUBO,1,0,BUBO,TRUE
YBBA_20130716_FT03,PSRE,4,0,PSRE,TRUE
YBBA_20130716_FT04,PSRE,1,0,PSRE,TRUE
YBBA_20140701_FT01,,6,0,PSRE,FALSE
YBBA_20140701_FT02,,88,0,BUBO,FALSE
YBBA_20140701_FT03,,5,2,PSRE,FALSE
YBBA_20140701_FT04,,13,1,PSRE,FALSE
YBBA_20140701_FT05,,20,0,PSRE,FALSE
YBBA_20140701_FT06,,39,0,BUBO,FALSE
YBBA_20140701_FT07,,48,0,BUBO,FALSE
YBBA_20140701_FT08,,10,0,TATO,FALSE
YBBA_20150709_FT01,,47,1,PSRE,FALSE
YBBA_20150709_FT02,,6,0,PSRE,FALSE
YBBA_20150709_FT03,,2,0,RADR,FALSE
YBBA_20150709_FT04,,2,0,BUBO,FALSE
YBBA_20170810_FT01,,42,3,PSRE,FALSE
YBBA_20170810_FT02,,10,0,PSRE,FALSE
YBBA_20170810_FT03,,15,1,PSRE,FALSE
YBBA_20180523_FT01,,68,1,BUBO,FALSE
YBBA_20180630_FT01,,13,0,PSRE,FALSE
YBBA_20180630_FT02,,13,0,PSRE,FALSE
YBBA_20190716_FT1,,20,0,PSRE,FALSE
YBBA_20190716_FT2,,37,1,PSRE,FALSE
YBBA_20190716_FT3,,1,0,BUBO,FALSE
YBBA_20190716_FT4,,15,0,BUBO,FALSE
